Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1532,30,2,56,4485,1,1,1,1,1,1,1,2,3,1,1,1,5,7,1920,1950,1,1,4,4,1,0,1,1,1,1,1,1,5,579,1,0,357,936,1,2,1,1,936,0,0,936,1,0,1,0,2,1,1,5,1,1,1,-0.23096,2005,1.0706,0,0,0.79868,0.75949,3,51,0,135,0,0,0,0.97471,1,0.91419,0,5,2010,1,1
1533,20,2,69,5805,1,1,1,3,1,1,2,2,1,1,1,1,5,7,1957,1957,2,1,2,2,1,0,1,1,2,1,1,4,5,274,2,1073,0,1347,1,3,1,1,1347,0,0,1347,1,1,1,0,3,1,2,6,1,0,-0.90183,2,1957,1,2,551,1,1,1,0,0,0,0,0,0,1.0087,-0.56148,0.86166,0,6,2010,1,1
1534,45,2,50,6900,1,1.1695,1,1,1,2,1,2,1,1,1,3,6,7,1938,2000,1,1,2,2,1,0,1,1,1,2,1,1,2,0,1,0,827,827,1,3,1,1,827,424,0,1251,0,0,1,0,3,1,4,6,1,0,0.97781,2,1938,1,1,240,2,1,2,0,0,0,0,0,0,0.99777,-1.263,0.78388,0,1,2010,1,1
1535,50,2,69,11851,1,1.0942,1,1,1,1,1,2,3,1,1,3,5,7,1948,2009,1,1,1,1,1,0,1,2,3,1,1,1,5,780,1,0,247,1027,1,1,1,1,1027,606,0,1633,0,0,1,0,3,1,2,7,1,1,1,2,1948,1,1,240,1,1,1,0,100,126,0,0,0,0.99073,1.5306,1.0909,0,6,2010,1,1
1536,50,2,59.993,8239,1,0.96712,1,1,1,1,1,2,3,1,1,3,5,6,1920,1962,1,1,2,2,1,0,1,1,3,1,1,1,4,176,1,0,832,1008,1,2,1,1,1060,185,0,1245,0,0,1,0,3,1,1,6,1,0,1.9223,2,1962,1,1,315,1,1,1,0,0,334,0,0,0,0.9477,1.2069,1.0309,0,3,2010,1,1
1537,30,2,68,9656,1,1.1137,1,1,1,1,1,2,1,1,1,1,2,2,1923,1970,1,1,9,10,1,0,1,3,3,4,2,1,2,0,1,0,678,678,1,2,2,1,832,0,0,832,0,0,1,0,2,1,1,5,1,1,1,2,1928,1,2,780,2,2,2,0,0,0,0,0,0,1.0392,2.4503,1.2742,0,6,2010,1,3
1538,70,2,60,9600,1,1,1,1,1,2,1,2,1,1,1,2,8,9,1900,2003,1,1,4,4,1,0,2,2,3,1,1,1,2,0,1,0,930,930,2,2,2,1,930,636,0,1566,0,0,2,0,3,1,2,7,1,0,-0.44109,2,1930,1,1,288,1,1,1,54,228,246,0,0,0,0.98184,1.0096,1.1819,0,4,2010,1,3
1539,70,2,50,9000,1,1,1,1,1,1,1,2,1,1,1,2,8,9,1890,2002,1,1,4,4,1,0,2,2,5,4,2,1,2,0,1,0,346,346,1,1,1,1,1157,1111,0,2268,0,0,3,0,3,1,2,7,1,0,1.2056,2,2003,1,2,624,1,1,2,0,108,0,0,0,0,0.95852,3.5291,0.98431,0,4,2010,1,1
1540,190,2,100,9045,1,0.66098,1,1,1,1,1,2,1,1,5,2,5,3,1910,1950,1,1,2,2,1,0,1,3,3,1,1,4,2,0,1,0,840,840,3,4,2,3,1128,1128,0,2256,0,0,2,0,4,2,4,12,1,0,0.063409,1.7204,2005,0.090222,0,0,1.0859,1.4056,2,0,18,18,0,0,0,1.02,0.99872,0.73009,0,6,2010,1,3
1541,70,2,60,10560,1,1.1452,1,1,1,1,1,2,1,1,1,2,6,7,1922,1994,1,1,4,4,1,0,1,1,2,4,1,1,4,283,1,0,455,738,1,1,1,1,868,602,0,1470,0,0,1,1,2,1,1,6,3,0,0.086721,2,1970,1,2,624,1,1,1,0,0,0,0,0,0,1.0006,2.2292,1.0719,0,6,2010,1,1
1542,50,2,53,5830,1,1.1091,1,1,1,2,1,14,2,2,1,3,5,6,1950,1997,1,1,2,2,1,0,1,2,2,1,1,1,4,788,1,0,200,988,1,1,1,1,1030,582,0,1612,0,0,1,1,3,1,1,7,1,0,0.16708,2,1950,1,1,363,1,1,1,0,0,0,0,0,0,1.0097,1,0.98465,0,3,2010,1,1
1543,75,1,60.023,7793,1,0.72931,2,3,1,2,1,14,1,1,1,6,7,7,1922,2005,1,1,4,4,1,0,1,1,3,2,1,1,5,474,1,0,634,1108,1,2,2,2,1160,908,0,2068,0,0,1,1,3,1,2,8,1,1,1,2,1928,1,1,315,1,1,1,0,0,60,0,0,0,1.0073,1.2741,1.0863,0,5,2010,1,1
1544,30,2,50,5000,1,1.1139,1,1,1,1,1,14,2,1,1,1,4,7,1925,1950,1,1,2,2,1,0,1,1,3,1,1,1,4,188,1,0,577,765,1,2,2,3,765,0,0,765,1,0,1,0,2,1,2,4,1,0,0.77306,2,1926,1,1,200,2,1,3,135,0,41,0,0,0,0.99594,1,0.92666,0,4,2010,1,1
1545,50,2,50,6000,1,1.2041,1,1,1,1,1,14,1,1,1,3,6,7,1939,1950,1,1,2,2,1,0,1,1,3,1,3,1,5,452,3,12,144,608,1,2,1,1,608,524,0,1132,1,0,1,0,2,1,1,5,1,0,1.447,2,1939,1,1,240,1,1,1,0,0,128,0,0,0,0.99937,1,1.1051,0,4,2010,1,3
1546,50,2,50,6000,1,1.4538,1,1,1,1,1,14,1,1,1,3,6,6,1940,1950,1,1,2,2,1,0,1,2,2,1,1,1,6,264,1,0,308,572,1,1,1,2,848,348,0,1196,0,1,1,1,3,1,1,6,1,2,1,2,1973,1,2,576,1,1,1,0,0,0,0,0,0,1.0095,2.636,1.0964,0,3,2010,1,1
1547,50,2,53,6360,1,1.2119,1,1,1,2,1,14,2,1,1,3,5,6,1942,1950,1,1,2,2,3,300,1,1,2,1,1,1,4,360,3,159,316,835,1,2,1,2,955,498,0,1453,0,0,1,1,3,1,2,7,2,2,3,2,1942,1,1,240,1,1,1,0,0,35,0,148,0,1.0373,0.97442,1.073,0,3,2010,1,1
1548,50,2,50,6000,1,1.2368,1,1,1,1,1,14,1,1,1,3,6,7,1948,1950,1,1,4,4,1,0,1,1,2,1,1,1,4,300,1,0,480,780,1,2,1,1,780,636,0,1416,0,0,1,1,3,1,1,6,1,0,0.16386,2,1948,1,1,312,1,1,3,221,0,48,0,0,0,0.99696,1.4931,0.91409,0,3,2010,1,1
1549,50,2,52,6240,1,1.0852,1,1,1,1,1,14,1,1,1,3,5,7,1936,1980,1,1,1,1,1,0,1,1,2,1,2,1,4,276,1,0,252,528,1,3,1,1,548,492,0,1040,0,0,1,0,2,1,1,5,1,0,0.56637,2,1979,3,2,624,1,1,3,306,0,32,0,0,0,1.0035,1.1761,0.95263,0,5,2010,1,1
1550,50,2,52,6240,1,1.2816,1,1,1,1,1,14,1,1,1,3,5,5,1930,1950,1,1,2,2,1,0,1,1,3,1,1,1,6,448,1,0,480,928,1,2,1,3,928,608,0,1536,0,0,2,0,4,1,1,7,1,1,1,2,1930,1,2,480,1,1,1,0,10,0,0,0,0,1.0279,1,1.0467,0,3,2010,1,1
1551,30,2,51,6120,1,1.0731,1,1,1,1,1,2,3,1,1,1,6,5,1923,1950,1,1,4,4,1,0,1,1,3,4,2,1,3,960,1,0,164,1124,1,2,1,1,1068,0,0,1068,1,0,1,0,2,1,1,5,1,1,1,2,1923,1,1,288,1,1,1,0,0,128,0,0,0,0.98046,3.0618,1.0383,0,3,2010,1,1
1552,50,2,57,8094,1,1,1,1,1,1,1,2,1,1,1,3,4,5,1915,1950,1,1,2,2,1,0,1,3,2,1,1,1,2,0,1,0,888,888,1,1,1,1,888,1074,0,1962,0,0,1,1,4,1,1,9,1,1,2,2,1915,1,2,572,1,1,1,160,0,364,0,0,0,0.98613,2,1.056,0,6,2010,1,1
1553,70,2,60,12900,1,1,1,1,1,1,1,2,1,1,1,2,6,8,1912,2009,1,1,4,4,1,0,2,2,1,1,1,1,2,0,1,0,780,780,1,1,1,1,780,780,0,1560,0,0,1,1,3,1,2,7,1,0,-1.4066,-0.77298,2005,1.6452,0,0,0.96373,0.97721,2,344,0,0,0,168,0,0.9925,1.1006,1.0511,0,5,2010,1,1
1554,70,2,52,3068,1,1,1,1,1,1,1,2,1,1,1,2,6,8,1920,1993,1,1,1,1,1,0,1,2,3,1,1,1,2,0,1,0,662,662,1,1,1,1,662,662,0,1324,0,1,1,0,3,1,1,6,1,0,0.38276,2,1920,1,1,180,1,1,1,0,0,112,0,0,0,1.0022,2,1.0667,0,2,2010,1,1
1555,20,1,100,15263,1,0.89783,2,1,1,1,1,20,2,1,1,1,5,5,1959,1959,1,1,3,3,2,90,1,1,2,2,1,1,4,766,1,0,656,1422,1,3,1,1,1675,0,0,1675,0,0,2,0,3,1,1,8,1,2,1,1,1959,1,1,365,1,1,1,0,132,0,0,0,0,1.0125,2.4914,0.95394,0,5,2010,1,1
1556,50,1,72,10632,1,0.73496,2,1,1,1,1,20,1,1,1,3,5,3,1917,1950,1,1,4,4,1,0,1,1,3,2,2,1,2,0,1,0,689,689,1,3,2,1,725,499,0,1224,0,0,1,1,3,1,0.39357,6,4,0,0.42332,2,1917,1,1,180,2,2,2,0,0,248,0,0,0,1.0158,1.0012,0.94897,0,1,2010,3,1
1557,190,1,60,9900,1,0.80181,1,1,1,1,1,18,1,1,5,3,5,4,1915,1950,1,1,4,7,1,0,4,3,3,1,1,1,4,1026,1,0,186,1212,1,2,2,1,1212,180,0,1392,1,0,1,0,3,1,1,6,1,0,-2.0015,-0.6068,2005,1.2495,0,0,1.1158,1.3579,2,0,0,168,0,0,0,0.98133,2.3225,0.82437,0,2,2010,4,1
1558,50,1,65,6001,1,1.0911,2,3,1,1,2,18,1,1,1,3,6,5,1940,1950,1,1,1,1,1,0,1,1,2,4,1,1,6,368,1,0,232,600,1,1,2,1,600,319,0,919,0,0,1,0,3,1,1,5,1,0,-0.19911,2,1940,1,1,231,1,1,1,0,0,45,0,0,0,1.0044,1,1.2515,0,3,2010,1,1
1559,70,4,59.945,6449,1,1.5641,2,1,1,1,1,18,1,1,1,2,4,1,1907,1950,3,1,4,9,1,0,1,1,2,1,1,1,4,73,1,0,634,707,2,2,2,1,942,942,0,1884,0,0,1,1,4,1,1,7,1,0,1.8127,1.0344,2005,3.2293,0,0,1.1283,1.3372,2,0,0,239,0,0,0,0.9546,-2.7461,1.0698,0,3,2010,1,3
1560,190,5,60,6048,1,1.5157,1,1,1,2,1,18,3,1,5,3,5,7,1910,1950,1,1,4,4,1,0,1,2,3,1,1,4,6,736,1,0,120,856,1,3,1,1,936,744,0,1680,1,0,2,0,2,2,1,7,1,1,1,2,1910,1,2,450,1,2,3,56,144,0,0,0,0,1.0387,0.2657,0.88225,0,6,2010,3,1
1561,90,1,72,10773,1,0.78892,1,1,1,1,1,8,1,1,3,1,4,3,1967,1967,1,2,5,5,2,72,4,3,2,1,1,1,3,704,1,0,1128,1832,1,2,2,1,1832,0,0,1832,2,0,2,0,4,2,1,8,1,0,-2.7068,-0.2491,2005,3.7743,0,0,1.0726,1.4192,1,0,58,0,0,0,0,1.0123,2.475,0.86097,0,5,2010,1,1
1562,20,1,65,7800,1,0.98994,1,1,1,1,1,8,1,1,1,1,5,7,1966,2008,2,1,3,3,2,47,1,1,2,1,1,4,5,240,2,474,150,864,1,1,1,1,892,0,0,892,1,0,1,0,3,1,2,5,1,0,0.64127,2,1966,1,1,416,1,1,1,0,0,0,0,0,0,1.0219,-0.53002,0.99957,0,6,2010,1,1
1563,20,1,65,7832,1,1.1673,1,1,1,1,1,8,1,1,1,1,5,5,1968,1968,2,1,3,3,1,0,1,1,2,1,1,1,1,775,1,0,89,864,1,1,1,1,864,0,0,864,1,0,1,0,2,1,1,4,1,0,0.5002,2,1969,1,1,280,1,1,1,226,0,0,0,0,0,0.99562,1.4203,0.90735,0,5,2010,1,1
1564,90,1,59.989,7424,1,0.94479,2,1,1,1,1,8,1,1,3,5,5,5,1978,1978,1,1,5,5,1,0,1,1,2,2,1,2,1,1319,1,0,0,1319,1,2,1,1,1373,0,0,1373,1,0,1,0,3,1,1,5,1,2,2,1,1978,3,2,591,1,1,1,0,0,0,0,0,0,1.0118,2.3798,0.91308,0,5,2010,1,1
1565,60,1,86,11227,1,1.1774,1,1,1,1,1,8,1,1,1,2,5,5,1968,1968,1,1,3,3,1,0,1,2,2,1,3,1,4,267,5,453,0,720,1,1,1,1,720,720,0,1440,0,0,1,1,4,1,1,7,1,2,2,1,1968,1,2,480,1,1,1,192,38,0,0,0,0,1.0624,1,0.99153,0,3,2010,1,1
1566,20,1,60.022,20062,1,0.88273,2,4,1,1,2,20,1,1,1,1,7,7,1977,2001,2,1,4,4,1,0,2,2,2,2,1,3,3,1092,1,0,328,1420,1,3,1,1,1483,0,0,1483,1,0,1,1,1,1,1,4,1,2,2,1,1977,2,2,690,1,1,1,496,0,0,0,0,0,0.99854,1.7691,0.89927,0,4,2010,1,1
1567,30,1,94,9259,1,0.72503,1,1,1,2,1,8,2,1,1,1,4,4,1927,1950,1,1,4,4,1,0,1,1,3,4,1,1,2,0,1,0,660,660,1,2,2,1,756,0,0,756,0,0,1,0,2,1,1,4,1,0,2.2922,2,1945,1,2,440,1,1,2,80,0,0,0,0,0,1.0056,2.4039,0.98665,0,6,2010,1,1
1568,60,1,60.075,17082,1,1.0269,2,4,1,3,2,20,1,1,1,2,6,5,1978,1992,1,1,1,1,2,288,1,1,1,2,1,2,3,964,1,0,153,1117,1,1,1,1,1117,864,0,1981,1,0,2,1,4,1,2,8,1,1,2,1,1978,3,2,522,1,1,1,336,104,0,0,0,0,1.0269,-0.67907,1.0285,0,5,2010,1,1
1569,50,1,124,18600,1,0.53989,1,1,1,1,1,5,1,1,1,3,3,4,1938,1990,1,1,4,4,1,0,1,1,2,1,1,4,5,288,3,684,0,972,1,2,1,2,1052,558,0,1610,0,1,2,0,4,1,4,8,1,1,1,1,1938,2,1,480,1,1,1,0,0,60,0,0,0,1.0198,-1.813,1,450,6,2010,1,1
1570,20,1,65,11479,1,1.2485,1,1,1,1,1,5,1,1,1,1,6,7,1950,1987,1,1,4,5,1,0,1,1,2,1,1,1,1,104,2,387,172,663,1,1,1,1,1074,0,0,1074,1,0,1,0,3,1,2,6,1,1,2,1,1987,1,1,467,1,1,1,0,52,52,0,0,0,0.98379,1,0.96642,0,6,2010,1,1
1571,50,1,50,9350,1,1.062,1,3,1,1,1,5,1,1,1,3,4,6,1947,1979,1,1,8,7,1,0,1,1,2,1,2,1,6,192,1,0,564,756,1,1,1,1,1169,0,362,1531,0,0,1,0,3,1,1,8,1,1,2,2,1947,1,1,209,2,1,1,0,0,0,0,0,0,1.0068,1,1.0979,0,6,2010,1,1
1572,20,1,75,9525,1,0.60594,1,1,1,1,1,5,1,1,1,1,5,7,1954,1998,1,1,8,7,1,0,1,1,2,1,1,2,5,954,1,0,218,1172,1,2,1,1,1172,0,0,1172,1,0,1,0,3,1,1,5,1,0,0.40201,1,1954,3,1,366,1,1,1,240,0,0,0,0,0,0.992,1.2438,1.0073,0,6,2010,1,1
1573,20,1,44,17485,1,1.2986,3,1,1,1,1,5,1,1,1,1,7,5,2009,2010,1,1,1,1,3,96,2,1,1,2,1,3,1,1346,1,0,162,1508,1,1,1,1,1508,0,0,1508,1,0,1,0,1,1,2,5,1,2,2,1,2009,2,2,572,1,1,1,0,0,0,0,0,0,1.0037,0.57702,0.8047,0,1,2010,9,2
1574,20,1,59.969,11200,1,1.1541,2,1,1,3,1,5,1,1,1,1,5,3,1964,1964,1,1,4,4,1,0,1,3,2,1,1,4,2,0,1,0,1250,1250,1,1,1,1,1298,0,0,1298,0,0,2,0,3,1,1,5,1,0,-0.37356,2,1964,1,2,504,1,2,2,0,144,0,0,0,0,1.0182,1.8208,0.88829,0,6,2010,3,1
1575,20,1,83,11980,1,1.5329,1,4,1,1,2,9,1,1,1,1,7,5,1987,1987,1,1,5,5,2,177,2,1,2,2,1,3,1,1433,1,0,0,1433,1,1,1,1,1433,0,0,1433,1,0,1,1,1,1,2,4,1,2,2,1,1987,2,2,528,3,4,1,0,278,0,0,266,0,0.97586,1,1.4112,0,6,2010,1,1
1576,60,1,87,12361,1,1.1487,2,1,1,3,1,9,1,1,1,2,6,7,1993,1993,1,1,1,1,2,85,2,2,1,2,1,1,1,860,1,0,86,946,1,1,1,1,964,838,0,1802,0,1,2,1,3,1,2,8,1,1,1,4,2000,2,4,1017,1,1,1,450,92,0,0,0,0,1.0258,2.0447,0.97339,0,5,2010,1,1
1577,20,1,64,7360,1,1.4308,1,1,1,1,1,3,1,1,1,1,7,5,2010,2010,1,1,1,1,3,80,2,1,1,2,1,1,1,24,1,0,1198,1222,1,1,1,1,1222,0,0,1222,0,0,2,0,2,1,2,6,1,0,-0.63863,1,2009,2,2,615,1,1,1,0,54,0,0,0,0,1.008,1.3664,1.1014,0,3,2010,1,1
1578,50,1,82,14235,1,0.95164,2,1,1,1,1,9,1,1,1,3,6,8,1900,1993,1,1,4,5,1,0,1,1,1,4,3,1,2,0,1,0,676,676,1,2,1,1,831,614,0,1445,0,0,2,0,3,1,1,6,1,0,-1.2714,2,1957,1,2,484,1,1,2,0,59,0,0,0,0,1.0025,1.9007,0.9362,0,3,2010,1,1
1579,85,1,82,11105,1,0.82771,1,1,1,2,1,3,1,1,1,5,5,5,1996,1996,1,1,1,1,1,0,1,2,1,2,2,2,1,870,1,0,0,870,1,3,1,1,965,0,0,965,1,0,1,0,2,1,1,4,1,0,0.64506,1,1998,1,2,580,3,1,1,71,0,0,0,0,0,0.99749,2,0.81664,0,7,2010,1,1
1580,60,1,59.966,9337,1,1.2104,2,1,1,1,1,3,1,1,1,2,7,5,1997,1998,1,1,1,1,1,0,1,1,1,2,1,1,3,353,1,0,525,878,1,1,1,1,892,800,0,1692,0,0,2,1,3,1,1,8,1,1,2,1,1997,2,2,513,1,1,1,0,39,0,0,0,0,1.004,2.4049,1.0693,0,4,2010,1,1
1581,20,1,38,15240,1,1.1155,2,1,1,4,1,3,1,1,1,1,5,8,1977,2004,1,1,6,6,1,0,2,2,2,2,1,1,1,198,2,688,140,1026,1,1,1,1,1026,0,0,1026,1,0,1,1,3,1,1,5,1,0,-0.21499,1,1977,1,1,308,1,1,1,316,85,0,0,0,0,1.025,1,0.89734,0,6,2010,1,1
1582,20,1,68,7480,1,1.0395,1,1,1,1,1,3,1,1,1,1,5,6,1972,1972,1,1,4,4,1,0,1,1,2,1,1,2,3,480,1,0,396,876,1,2,1,1,876,0,0,876,1,0,1,0,3,1,1,5,1,0,0.91811,2,1977,1,2,484,1,1,1,0,0,0,0,0,0,1.0034,1,0.98866,0,6,2010,1,1
1583,20,1,80,10389,1,1.1217,1,1,1,1,1,3,1,1,1,1,8,5,2003,2003,2,1,6,6,2,320,2,1,1,2,1,1,1,1682,1,0,296,1978,1,1,1,1,1978,0,0,1978,1,0,2,1,3,1,2,8,1,1,1,1,2003,2,3,850,1,1,1,188,25,0,0,0,0,0.98119,1.6736,0.92584,0,5,2010,1,1
1584,60,1,75,9375,1,1.0763,1,1,1,1,1,3,1,1,1,2,7,5,1997,1997,1,1,1,1,1,0,2,1,1,2,1,1,2,0,1,0,1040,1040,1,1,1,1,1044,1054,0,2098,0,0,2,1,4,1,2,9,1,1,2,1,1997,3,2,621,1,1,1,331,38,0,0,0,0,1.0068,1.3736,0.95408,0,4,2010,1,1
1585,120,2,60.034,4435,1,1.3678,1,1,1,1,1,3,1,1,2,1,6,5,2003,2003,1,1,1,1,2,170,2,1,1,2,1,2,1,672,1,0,176,848,1,1,1,1,848,0,0,848,1,0,1,0,1,1,2,4,1,0,0.72708,1,2003,3,2,420,1,1,1,140,0,0,0,0,0,0.98458,0.77222,1.0005,0,4,2010,1,1
1586,30,1,67,8777,1,0.80952,1,1,1,1,2,5,2,1,1,1,3,6,1945,2007,1,1,1,1,1,0,1,2,2,2.2698,1.1997,1.2403,1.436,0,2.5473,0,0,0,1,2,2,1,640,0,0,640,0,0,1,0,2,1,1,5,3,0,0.20124,2,1945,1,1,240,1,1,2,0,0,0,0,0,0,1.0158,1.0672,0.91318,0,4,2010,4,1
1587,20,1,68,8842,1,0.94534,1,1,1,2,1,5,1,1,1,1,5,6,1954,1954,1,1,1,1,1,0,1,2,2,4,1,1,2,0,1,0,381,381,1,1,1,1,992,0,0,992,0,0,1,0,3,1,1,6,1,0,1.1749,2,1954,1,1,319,1,1,1,60,0,56,0,0,0,0.97637,1,0.95556,0,1,2010,7,3
1588,20,1,60,10044,1,0.63629,2,4,1,3,1,5,1,1,1,1,5,6,1968,1968,1,1,2,2,1,0,1,1,2,2,1,3,3,1070,1,0,126,1196,1,2,1,1,1196,0,0,1196,1,0,1,0,3,1,1,6,1,0,0.40688,1,1968,2,1,336,1,1,1,257,0,168,0,0,0,0.98168,1,1.0675,0,6,2010,1,1
1589,50,1,89,11792,1,1.1364,1,1,1,1,1,5,1,1,1,3,4,5,1948,1950,1,1,1,1,1,0,1,1,2,1,1,1,2,0,1,0,744,744,1,1,2,3,792,328,0,1120,0,0,1,0,2,1,4,5,1,0,1.3944,2,1956,1,2,480,1,2,3,0,0,0,0,160,0,0.98024,-0.10449,1.1315,0,6,2010,1,3
1590,80,1,65,6305,1,0.9956,1,1,1,1,1,5,1,1,1,4,6,6,1975,1975,1,1,5,5,1,0,1,1,2,1,1,2,3,528,1,0,480,1008,1,2,1,1,1096,0,0,1096,1,0,1,0,3,1,1,5,1,1,3,2,1975,1,1,352,1,1,1,0,0,0,0,0,0,1.0052,1.98,0.9222,0,6,2010,1,1
1591,20,1,64,6410,1,1.0033,1,2,1,1,1,5,1,1,1,1,4,5,1958,1958,2,1,8,7,1,0,1,1,2,1,1,1,2,0,1,0,960,960,1,1,1,1,960,0,0,960,0,0,1,0,3,1,1,5,1,0,1.2036,0.55317,2005,1.052,0,0,0.903,1.0448,1,0,0,0,0,0,0,1.0132,1,0.95197,0,5,2010,1,1
1592,30,1,67,4853,1,0.48142,1,3,1,1,1,18,3,1,1,1,5,6,1924,1999,1,1,2,1,2,203,1,1,3,1,1,4,4,133,1,0,974,1107,1,4,2,2,1296,0,0,1296,0,0,2,0,2,1,4,5,1,1,1,2,1979,1,1,260,1,1,1,0,0,36,0,0,0,0.99704,1,0.86968,0,5,2010,1,1
1593,30,1,60.035,7890,1,1.0799,1,1,1,2,1,18,1,1,1,1,6,6,1939,1950,1,1,4,4,1,0,1,1,2,1,1,1,4,238,1,0,618,856,1,2,1,1,856,0,0,856,1,0,1,0,2,1,1,4,1,1,1,2,1939,1,2,399,1,1,1,0,0,0,0,166,0,0.99204,2.4798,1.171,0,3,2010,1,1
1594,90,5,60,7200,1,2,1,1,1,1,1,18,1,1,3,2,4,6,1967,1967,4,2,5,13,1,0,1,1,4,-0.94496,1.3629,1.4966,0.41698,0,0.82306,0,0,0,1,2,1,1,862,1788,0,2650,0,0,3,0,6,2,1,10,2,0,1.5962,2.7162,2005.1,1.1611,0,0,0.86404,1.2559,1,0,0,0,0,0,0,1.0064,-2.7062,1,500,2,2010,1,1
1595,50,1,51,9839,1,1.3481,1,1,1,1,1,18,2,1,1,3,5,2,1931,1950,1,1,1,1,1,0,1,1,1,1,2,1,2,0,1,0,894,894,1,1,1,1,894,772,0,1666,1,0,1,0,3,1,1,7,1,1,1,0.81975,2005,-0.4106,0,0,1.0617,1.067,2,0,156,0,0,0,0,1.0224,2.1372,0.80398,0,5,2010,1,1
1596,50,1,78,10452,1,0.7899,2,1,1,1,1,13,1,1,1,3,7,6,1941,1985,1,1,4,4,2,371,2,2,3,2,1,1,3,426,4,252,850,1528,1,1,1,1,1225,908,0,2133,1,0,1,1,4,1,1,8,1,2,2,1,1941,1,1,312,1,1,1,0,0,86,0,0,0,1.0465,2.9541,1.0218,0,7,2010,1,1
1597,90,1,78,15600,1,0.90076,1,1,1,1,1,13,1,1,3,2,5,6,1950,1991,1,1,1,1,2,430,1,2,2,1,1,1,3,375,1,0,657,1032,1,1,1,1,1102,1075,0,2177,0,0,2,1,5,2,1,11,1,0,-1.2431,2,1950,1,2,484,1,1,1,0,0,0,0,0,0,1.0291,2.0779,0.95937,0,3,2010,1,1
1598,80,1,85,19645,1,1.0817,2,1,1,4,1,13,1,1,1,4,7,6,1994,2007,1,1,1,1,2,44,1,1,1,2,1,1,1,343,1,0,80,423,1,1,1,1,896,756,0,1652,1,0,2,1,3,1,2,6,1,0,-0.16851,3,1994,2,2,473,1,1,1,0,0,0,0,0,0,0.97257,0.73601,0.89486,0,6,2010,1,1
1599,120,2,35,3907,1,1.3076,2,2,1,1,2,25,1,1,2,1,8,6,1989,1989,1,1,3,3,1,0,2,1,2,2,1,3,1,747,1,0,235,982,1,3,1,1,1034,0,0,1034,1,0,1,0,1,1,2,4,1,1,2,1,1989,3,2,598,1,1,1,141,36,0,0,0,0,0.99281,1.0298,0.95555,0,4,2010,1,1
1600,120,2,35,3907,1,1.5231,2,2,1,1,2,25,1,1,2,1,8,5,1989,1989,1,1,3,3,1,0,2,1,2,2,1,2,1,76,1,0,1115,1191,1,3,1,1,1191,0,0,1191,0,0,2,0,2,1,2,5,1,1,2,1,1989,1,2,531,1,1,1,112,81,0,0,0,0,1.0147,0.82251,1.0047,0,3,2010,1,1
1601,30,2,58,8154,1,1.0798,1,1,1,1,1,12,1,1,1,1,2,5,1941,1950,1,1,4,4,1,0,1,1,3,1,1,1,5,480,1,0,0,480,1,2,1,1,540,0,0,540,0,0,1,0,1,1,1,4,1,0,2.1316,2,1951,1,1,200,2,2,2,0,0,0,0,0,0,1.0104,0.29459,0.86398,0,4,2010,8,1
1602,50,2,50,9140,1,1.1445,1,2,1,1,1,12,1,1,1,3,6,5,1921,1975,1,1,4,4,1,0,1,1,3,1,1,4,5,308,1,0,321,629,1,4,1,1,727,380,0,1107,0,0,1,0,2,1,1,5,1,0,0.50264,2,1950,1,1,625,1,1,1,0,56,0,0,200,0,0.994,1,1.1777,0,4,2010,3,1
1603,30,4,66,8712,2,1.2496,1,1,1,2,1,12,1,1,1,1,4,7,1896,1950,2,1,4,4,1,0,4,3,2,1,1,1,2,0,1,0,756,756,1,3,1,1,952,0,0,952,0,0,1,0,3,1,1,5,1,0,-2.0272,2,1896,2,1,330,1,1,2,0,0,265,0,0,0,0.98475,-1.0634,1.194,0,6,2010,1,5
1604,120,2,44,3811,1,1.3815,2,2,1,2,2,13,3,1,2,1,8,5,2004,2005,2,1,6,6,3,186,2,1,1,3,1,3,1,1373,1,0,221,1594,1,1,1,1,1646,0,0,1646,1,1,2,0,2,1,2,5,1,1,1,1,2004,3,2,525,1,1,1,128,53,0,0,155,0,0.98907,-0.24533,1.1792,0,5,2010,1,1
