Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
58,60,191004,89.0,11645,181130,206101,180183,180950,181623,179956,197965,184495,181169,185763,210051,7,5,2004,2004,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,860,860,182021,214914,186186,186825.0,860,860,0,1720,0,0,2,1,3,1,212116,7,183429,0,202892.0,2004.0,202068.0,2,565,187489.0,187885.0,186433,0,70,0,0,0,0,0,8,2006,173401,175202,196500
59,60,191004,66.0,13682,181130,239833,231533,180950,223854,179956,310499,184495,181169,185763,210051,10,5,2006,2006,218876,179803,213732,214432,204691.0,1031.0,367360,184034,225230,327041.0,183632.0,257689.0,170670.0,0,184694.0,0,1410,1410,182021,214914,186186,186825.0,1426,1519,0,2945,0,0,3,1,3,1,212116,10,183429,1,254751.0,2006.0,240052.0,3,641,187489.0,187885.0,186433,192,0,37,0,0,0,0,10,2006,274945,272291,438780
60,20,191004,60.0,7200,181130,164754,143104,180950,176938,179956,197965,184495,181169,185763,175985,5,7,1972,1972,171483,179803,163077,167661,156221.0,0.0,144341,184034,149805,140759.0,183632.0,206643.0,161573.0,632,184694.0,0,148,780,182021,214914,186186,186825.0,780,0,0,780,0,0,1,0,2,1,139962,4,183429,0,134091.0,1973.0,142156.0,1,352,187489.0,187885.0,186433,196,0,0,0,0,0,0,1,2008,173401,175202,124900
61,20,191004,63.0,13072,181130,164754,180183,180950,176938,179956,186555,138400,181169,185763,175985,6,5,2004,2004,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,161573.0,941,184694.0,0,217,1158,182021,214914,186186,186825.0,1158,0,0,1158,1,0,1,1,3,1,212116,5,183429,0,134091.0,2006.0,142156.0,2,576,187489.0,187885.0,186433,0,50,0,0,0,0,0,5,2006,274945,272291,158000
62,75,126316,60.0,7200,181130,164754,180183,180950,176938,179956,100123,184495,181169,185763,157354,5,7,1920,1996,171483,179803,149422,149803,156221.0,0.0,144341,184034,132291,140759.0,121809.0,165652.0,170670.0,0,184694.0,0,530,530,182021,142362,105264,186825.0,581,530,0,1111,0,0,1,0,3,1,105565,6,183429,0,134091.0,1935.0,142156.0,1,288,187489.0,187885.0,115039,0,0,144,0,0,0,0,3,2007,173401,175202,101000
63,120,191004,44.0,6442,181130,206101,180183,180950,176938,179956,316270,184495,181169,181959,175985,8,5,2006,2006,171483,179803,213732,214432,265583.0,178.0,231633,184034,225230,202688.0,213599.0,192789.0,235413.0,24,184694.0,0,1346,1370,182021,214914,186186,186825.0,1370,0,0,1370,0,0,2,0,2,1,212116,6,183429,1,202892.0,2006.0,202068.0,2,484,187489.0,187885.0,186433,120,49,0,0,0,0,0,10,2007,173401,175202,202500
64,70,126316,50.0,10300,181130,206101,143104,180950,176938,179956,128225,184396,121166,185763,210051,7,6,1921,1950,171483,179803,162990,155905,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,576,576,182021,156858,186186,186825.0,902,808,0,1710,0,0,2,0,3,1,139962,9,183429,0,134091.0,1990.0,142156.0,2,480,187489.0,187885.0,186433,12,11,64,0,0,0,0,4,2010,173401,175202,140000
65,60,191004,60.0,9375,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,210051,7,5,1997,1998,171483,179803,213732,214432,204691.0,573.0,144341,184034,225230,202688.0,183632.0,165652.0,235413.0,739,184694.0,0,318,1057,182021,214914,186186,186825.0,1057,977,0,2034,1,0,2,1,3,1,212116,8,183429,0,202892.0,1998.0,202068.0,2,645,187489.0,187885.0,186433,576,36,0,0,0,0,0,2,2009,173401,175202,219500
66,60,191004,76.0,9591,181130,164754,180183,180950,176938,179956,316270,184495,181169,185763,210051,8,5,2004,2005,171483,179803,213732,214432,204691.0,344.0,231633,184034,225230,327041.0,183632.0,206643.0,170670.0,0,184694.0,0,1143,1143,182021,214914,186186,186825.0,1143,1330,0,2473,0,0,2,1,4,1,212116,9,183429,1,254751.0,2004.0,202068.0,3,852,187489.0,187885.0,186433,192,151,0,0,0,0,0,10,2007,173401,175202,317000
67,20,191004,60.0,19900,181130,164754,180183,180950,176938,179956,145847,225875,181169,185763,175985,7,5,1970,1989,171483,179803,175942,168112,204691.0,287.0,144341,184034,149805,202688.0,183632.0,257689.0,235413.0,912,184694.0,0,1035,1947,182021,142362,186186,186825.0,2207,0,0,2207,1,0,2,0,3,1,139962,7,146385,1,202892.0,1970.0,202068.0,2,576,187489.0,187885.0,186433,301,0,0,0,0,0,0,7,2010,173401,175202,180000
68,20,191004,72.0,10665,181130,206101,180183,180950,176938,179956,197965,184495,181169,185763,175985,7,5,2003,2003,171483,179803,213732,214432,204691.0,167.0,231633,184034,225230,202688.0,183632.0,206643.0,235413.0,1013,184694.0,0,440,1453,182021,214914,186186,186825.0,1479,0,0,1479,1,0,2,0,3,1,212116,7,183429,0,202892.0,2003.0,202068.0,2,558,187489.0,187885.0,186433,144,29,0,0,0,0,0,6,2007,173401,175202,226000
69,30,126316,47.0,4608,181130,164754,180183,180950,181623,179956,128225,135091,181169,185763,175985,4,6,1945,1950,171483,179803,149422,149803,156221.0,0.0,144341,168897,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,747,747,182021,142362,186186,186825.0,747,0,0,747,0,0,1,0,2,1,139962,4,183429,0,202892.0,1945.0,142156.0,1,220,187489.0,187885.0,186433,0,0,0,0,0,0,0,6,2010,173401,175202,80000
70,50,191004,81.0,15593,181130,164754,180183,180950,181623,179956,212565,184495,181169,185763,143116,7,4,1953,1953,171483,179803,194573,114060,156221.0,0.0,231633,184034,149805,140759.0,183632.0,165652.0,149493.0,603,184694.0,0,701,1304,166632,142362,186186,186825.0,1304,983,0,2287,0,0,2,0,3,1,139962,7,183429,1,202892.0,1953.0,240052.0,2,667,187489.0,187885.0,186433,0,21,114,0,0,0,0,7,2006,173401,175202,225000
71,20,191004,95.0,13651,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,175985,7,6,1973,1973,171483,179803,175942,168112,204691.0,1115.0,144341,168897,149805,202688.0,183632.0,257689.0,161573.0,1880,184694.0,0,343,2223,182021,214914,186186,186825.0,2223,0,0,2223,1,0,2,0,3,1,139962,8,183429,2,202892.0,1973.0,240052.0,2,516,187489.0,187885.0,186433,300,0,0,0,0,0,0,2,2007,173401,175202,244000
72,20,191004,69.0,7599,181130,164754,180183,180950,181623,179956,156270,184495,181169,185763,175985,4,6,1982,2006,171483,179803,163077,168112,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,565,184694.0,0,280,845,182021,142362,186186,186825.0,845,0,0,845,1,0,1,0,2,1,139962,4,183429,0,134091.0,1987.0,142156.0,2,360,187489.0,187885.0,186433,0,0,0,0,0,0,0,6,2007,173401,175202,129500
73,60,191004,74.0,10141,181130,206101,180183,180950,181623,179956,192854,184495,181169,185763,210051,7,5,1998,1998,171483,179803,213732,214432,204691.0,40.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,832,832,182021,156858,186186,186825.0,885,833,0,1718,0,0,2,1,3,1,139962,7,183429,1,202892.0,1998.0,240052.0,2,427,187489.0,187885.0,186433,0,94,0,0,291,0,0,12,2009,173401,175202,185000
74,20,191004,85.0,10200,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,7,1954,2003,171483,179803,149841,148386,204691.0,104.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,320,151101.0,362,404,1086,182021,156858,186186,186825.0,1086,0,0,1086,1,0,1,0,3,1,139962,6,183429,0,202892.0,1989.0,142156.0,2,490,187489.0,187885.0,186433,0,0,0,0,0,0,0,5,2010,173401,175202,144900
75,50,126316,60.0,5790,181130,164754,180183,180950,181623,179956,128225,184495,181169,185763,210051,3,6,1915,1950,148909,179803,213732,214432,156221.0,0.0,231633,168897,149805,115692.0,183632.0,165652.0,170670.0,0,184694.0,0,840,840,182021,156858,105264,186825.0,840,765,0,1605,0,0,2,0,3,2,139962,8,183429,0,134091.0,1915.0,142156.0,1,379,187489.0,187885.0,186433,0,0,202,0,0,0,0,5,2010,173401,175202,107400
76,180,126316,21.0,1596,181130,164754,180183,180950,176938,179956,98576,184495,181169,135911,166703,4,5,1973,1973,171483,179803,231690,230093,156221.0,0.0,144341,184034,149805,202688.0,183632.0,257689.0,235413.0,462,184694.0,0,0,462,182021,142362,186186,186825.0,526,462,0,988,1,0,1,0,2,1,139962,5,183429,0,254751.0,1973.0,142156.0,1,297,187489.0,187885.0,186433,120,101,0,0,0,0,0,11,2009,173401,175202,91000
77,20,191004,60.0,8475,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,175985,4,7,1956,1956,171483,179803,213732,214432,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,228,184694.0,0,724,952,182021,214914,186186,122196.0,952,0,0,952,0,0,1,0,2,1,139962,4,183429,0,134091.0,1956.0,142156.0,1,283,187489.0,187885.0,186433,0,0,0,0,0,0,0,4,2008,173401,175202,135750
78,50,126316,50.0,8635,181130,164754,180183,180950,176938,179956,124834,184495,181169,185763,143116,5,5,1948,2001,171483,179803,149841,148386,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,149493.0,336,180982.0,41,295,672,182021,142362,186186,186825.0,1072,213,0,1285,1,0,1,0,2,1,139962,6,146385,0,134091.0,1948.0,142156.0,1,240,187489.0,187885.0,186433,0,0,0,0,0,0,0,1,2008,173401,175202,127000
79,90,191004,72.0,10778,181130,164754,180183,180950,176938,179956,136793,184495,181169,133541,175985,4,5,1968,1968,218876,179803,163077,167661,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,1768,1768,182021,142362,105264,186825.0,1768,0,0,1768,0,0,2,0,4,2,139962,8,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,0,0,0,0,0,0,0,4,2010,173401,175202,136500
80,50,126316,60.0,10440,181130,164754,180183,180950,181623,179956,128225,184495,181169,185763,210051,5,6,1910,1981,171483,179803,149841,148386,156221.0,0.0,144341,184034,225230,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,440,440,182021,156858,186186,186825.0,682,548,0,1230,0,0,1,1,2,1,139962,5,183429,0,134091.0,1966.0,142156.0,2,440,187489.0,187885.0,186433,74,0,128,0,0,0,0,5,2009,173401,175202,110000
81,60,191004,100.0,13000,181130,164754,180183,180950,181623,179956,145847,184495,181169,185763,210051,6,6,1968,1968,171483,179803,213732,214432,204691.0,576.0,144341,168897,149805,202688.0,183632.0,165652.0,146889.0,448,184694.0,0,448,896,182021,142362,186186,186825.0,1182,960,0,2142,0,0,2,1,4,1,212116,8,183429,1,202892.0,1968.0,240052.0,1,509,187489.0,187885.0,186433,0,72,0,0,252,0,0,6,2009,173401,175202,193500
82,120,126316,32.0,4500,181130,164754,180183,180950,177934,179956,156270,184495,181169,181959,175985,6,5,1998,1998,218876,179803,213732,214432,204691.0,443.0,144341,168897,225230,327041.0,213599.0,165652.0,235413.0,1201,184694.0,0,36,1237,182021,214914,186186,186825.0,1337,0,0,1337,1,0,2,0,2,1,139962,5,183429,0,202892.0,1998.0,240052.0,2,405,187489.0,187885.0,186433,0,199,0,0,0,0,0,3,2006,173401,175202,153500
83,20,191004,78.0,10206,181130,164754,180183,180950,176938,179956,225379,184495,181169,185763,175985,8,5,2007,2007,171483,179803,213732,214432,265583.0,468.0,144341,184034,225230,202688.0,183632.0,165652.0,235413.0,33,184694.0,0,1530,1563,182021,214914,186186,186825.0,1563,0,0,1563,0,0,2,0,3,1,212116,6,183429,1,202892.0,2007.0,202068.0,3,758,187489.0,187885.0,186433,144,99,0,0,0,0,0,10,2008,173401,175202,245000
84,20,191004,80.0,8892,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,5,1960,1960,171483,179803,149422,149803,146318.0,66.0,144341,184034,149805,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,1065,1065,182021,156858,186186,186825.0,1065,0,0,1065,0,0,1,1,3,1,139962,6,183429,0,134091.0,1974.0,142156.0,2,461,187489.0,187885.0,186433,74,0,0,0,0,0,0,7,2007,143973,175202,126500
85,80,191004,60.0,8530,181130,206101,180183,180950,176938,179956,192854,184495,181169,185763,166703,7,5,1995,1996,171483,179803,163077,167661,204691.0,22.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,384,384,182021,156858,186186,186825.0,804,670,0,1474,0,0,2,1,3,1,139962,7,183429,1,254751.0,1995.0,240052.0,2,400,187489.0,187885.0,186433,120,72,0,0,0,0,700,5,2009,173401,175202,168500
86,60,191004,121.0,16059,181130,164754,180183,180950,181623,179956,335295,184495,181169,185763,210051,8,5,1991,1992,218876,179803,163077,167661,204691.0,284.0,231633,184034,149805,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1288,1288,182021,214914,186186,186825.0,1301,1116,0,2417,0,0,2,1,4,1,212116,9,183429,1,202892.0,1991.0,142156.0,2,462,187489.0,187885.0,186433,127,82,0,0,0,0,0,4,2006,173401,175202,260000
87,60,191004,122.0,11911,181130,239833,180183,180950,176938,179956,192854,184495,181169,185763,210051,6,5,2005,2005,171483,179803,213732,214432,156221.0,0.0,231633,184034,225230,202688.0,183632.0,206643.0,170670.0,0,184694.0,0,684,684,182021,214914,186186,186825.0,684,876,0,1560,0,0,2,1,3,1,212116,6,183429,1,254751.0,2005.0,240052.0,2,400,187489.0,187885.0,186433,100,38,0,0,0,0,0,3,2009,173401,175202,174000
88,160,214014,40.0,3951,181130,164754,180183,180950,181623,179956,225379,184495,181169,181959,210051,6,5,2009,2009,171483,179803,213732,214432,265583.0,76.0,231633,184034,225230,202688.0,183632.0,206643.0,170670.0,0,184694.0,0,612,612,182021,214914,186186,186825.0,612,612,0,1224,0,0,2,1,2,1,212116,4,183429,0,134091.0,2009.0,202068.0,2,528,187489.0,187885.0,186433,0,234,0,0,0,0,0,6,2009,274945,272291,164500
89,50,74528,105.0,8470,181130,206101,180183,180950,181623,179956,100123,142475,121166,185763,143116,3,2,1915,1982,218876,179803,175942,168112,156221.0,0.0,87985,102595,149805,140759.0,121809.0,165652.0,170670.0,0,184694.0,0,1013,1013,182021,142362,105264,186825.0,1013,0,513,1526,0,0,1,0,2,1,105565,6,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,115039,0,0,156,0,0,0,0,10,2009,138780,146526,85000
90,20,191004,60.0,8070,181130,164754,180183,180950,176938,179956,197965,184495,181169,185763,175985,4,5,1994,1995,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,235413.0,588,184694.0,0,402,990,182021,214914,186186,186825.0,990,0,0,990,1,0,1,0,3,1,139962,5,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,0,0,0,0,0,0,0,8,2007,173401,175202,123600
91,20,191004,60.0,7200,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,4,5,1950,1950,171483,179803,194573,148386,156221.0,0.0,144341,184034,107365,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,0,0,182021,142362,186186,122196.0,1040,0,0,1040,0,0,1,0,2,1,139962,4,183429,0,134091.0,1950.0,142156.0,2,420,187489.0,187885.0,186433,0,29,0,0,0,0,0,7,2006,173401,175202,109900
92,20,191004,85.0,8500,181130,164754,180183,180950,176938,179956,145847,184495,181169,185763,175985,5,3,1961,1961,218876,179803,163077,167661,146318.0,203.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,600,184694.0,0,635,1235,182021,142362,186186,186825.0,1235,0,0,1235,0,0,1,0,2,1,139962,6,183429,0,202892.0,1961.0,142156.0,2,480,187489.0,187885.0,186433,0,0,0,0,0,0,0,12,2006,173401,146526,98600
93,30,191004,80.0,13360,181130,206101,231533,180950,176938,179956,210624,184495,181169,185763,175985,5,7,1921,2006,171483,179803,149841,148386,156221.0,0.0,144341,168897,132291,202688.0,183632.0,165652.0,161573.0,713,184694.0,0,163,876,182021,214914,186186,186825.0,964,0,0,964,1,0,1,0,2,1,139962,5,183429,0,134091.0,1921.0,142156.0,2,432,187489.0,187885.0,186433,0,0,44,0,0,0,0,8,2009,173401,175202,163500
94,190,74528,60.0,7200,181130,164754,180183,180950,181623,179956,128225,184495,181169,128432,157354,6,6,1910,1998,218876,179803,149422,149803,156221.0,0.0,144341,184034,132291,140759.0,121809.0,192789.0,146889.0,1046,184694.0,0,168,1214,166632,214914,105264,186825.0,1260,1031,0,2291,0,1,2,0,4,2,139962,9,183429,1,134091.0,1900.0,142156.0,2,506,187489.0,187885.0,186433,0,0,0,0,99,0,0,11,2007,173401,175202,133900
95,60,191004,69.0,9337,181130,206101,180183,180950,176938,179956,197965,184495,181169,185763,210051,6,5,1997,1997,171483,179803,213732,214432,156221.0,0.0,144341,168897,225230,202688.0,183632.0,165652.0,235413.0,648,184694.0,0,176,824,182021,214914,186186,186825.0,905,881,0,1786,1,0,2,1,3,1,212116,7,183429,0,202892.0,1997.0,202068.0,2,684,187489.0,187885.0,186433,0,162,0,0,0,0,0,5,2007,173401,175202,204750
96,60,191004,60.0,9765,181130,239833,180183,180950,181623,179956,192854,184495,181169,185763,210051,6,8,1993,1993,171483,179803,213732,214432,204691.0,68.0,367360,168897,225230,202688.0,213599.0,165652.0,161573.0,310,184694.0,0,370,680,182021,156858,186186,186825.0,680,790,0,1470,0,0,2,1,3,1,139962,6,183429,1,254751.0,1993.0,240052.0,2,420,187489.0,187885.0,186433,232,63,0,0,0,0,480,4,2009,173401,175202,185000
97,20,191004,78.0,10264,181130,206101,180183,180950,176938,179956,197965,184495,181169,185763,175985,7,5,1999,1999,171483,179803,213732,214432,204691.0,183.0,231633,184034,225230,202688.0,183632.0,206643.0,161573.0,1162,184694.0,0,426,1588,182021,214914,186186,186825.0,1588,0,0,1588,0,0,2,0,3,1,212116,6,183429,0,202892.0,1999.0,202068.0,2,472,187489.0,187885.0,186433,158,29,0,0,0,0,0,8,2006,173401,175202,214000
98,20,191004,73.0,10921,181130,164754,231533,180950,176938,179956,128219,184495,181169,185763,175985,4,5,1965,1965,218876,179803,163077,167661,204691.0,48.0,144341,184034,149805,140759.0,183632.0,165652.0,146889.0,520,184694.0,0,440,960,182021,142362,186186,107675.0,960,0,0,960,1,0,1,0,3,1,139962,6,183429,0,202892.0,1965.0,240052.0,1,432,187489.0,187885.0,132330,120,0,0,0,0,0,0,5,2007,173401,175202,94750
99,30,191004,85.0,10625,181130,164754,180183,180950,181623,179956,128219,184495,181169,185763,175985,5,5,1920,1950,171483,179803,149841,148386,156221.0,0.0,144341,184034,132291,140759.0,183632.0,165652.0,161573.0,108,184694.0,0,350,458,182021,123919,105264,186825.0,835,0,0,835,0,0,1,0,2,1,139962,5,183429,0,160570.0,1920.0,142156.0,1,366,123573.0,187885.0,186433,0,0,77,0,0,0,400,5,2010,143973,146526,83000
100,20,191004,77.0,9320,181130,206101,180183,180950,176938,179956,145847,184495,181169,185763,175985,4,5,1959,1959,171483,179803,175942,168112,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,569,184694.0,0,381,950,182021,123919,186186,186825.0,1225,0,0,1225,1,0,1,1,3,1,139962,6,183429,0,202892.0,2005.0,142156.0,0,0,187489.0,187885.0,186433,352,0,0,0,0,0,400,1,2010,173401,175202,128950
101,20,191004,60.0,10603,181130,206101,180183,180950,176938,179956,189050,184495,181169,185763,175985,6,7,1977,2001,171483,179803,175942,168112,204691.0,28.0,144341,184034,225230,140759.0,183632.0,192789.0,161573.0,1200,184694.0,0,410,1610,182021,156858,186186,186825.0,1610,0,0,1610,1,0,2,0,3,1,212116,6,183429,2,202892.0,1977.0,202068.0,2,480,187489.0,187885.0,186433,168,68,0,0,0,0,0,2,2010,173401,175202,205000
102,60,191004,77.0,9206,181130,164754,180183,180950,176938,179956,186555,184495,181169,185763,210051,6,5,1985,1985,171483,179803,163077,167661,204691.0,336.0,231633,184034,149805,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,741,741,182021,142362,186186,186825.0,977,755,0,1732,0,0,2,1,3,1,212116,7,183429,1,202892.0,1985.0,240052.0,2,476,187489.0,187885.0,186433,192,46,0,0,0,0,0,6,2010,173401,175202,178000
103,90,191004,64.0,7018,181130,164754,143104,180950,176938,179956,186555,184495,181169,133541,175985,5,5,1979,1979,171483,179803,163077,167661,156221.0,0.0,144341,102595,107365,140759.0,183632.0,165652.0,170670.0,0,184694.0,0,0,0,182021,142362,186186,186825.0,1535,0,0,1535,0,0,2,0,4,2,139962,8,183429,0,202892.0,1979.0,142156.0,2,410,187489.0,187885.0,186433,0,0,0,0,0,0,0,6,2009,173401,167377,118964
104,20,191004,94.0,10402,181130,206101,180183,180950,181623,179956,197965,184495,181169,185763,175985,7,5,2009,2009,171483,179803,213732,214432,156221.0,0.0,144341,184034,225230,202688.0,183632.0,165652.0,170670.0,0,184694.0,0,1226,1226,182021,214914,186186,186825.0,1226,0,0,1226,0,0,2,0,3,1,212116,6,183429,0,202892.0,2009.0,202068.0,3,740,187489.0,187885.0,186433,0,36,0,0,0,0,0,5,2010,173401,175202,198900
105,50,126316,60.0,7758,181130,164754,180183,180950,181623,179956,100123,184495,181169,185763,143116,7,4,1931,1950,171483,179803,162990,155905,204691.0,600.0,144341,102595,225230,140759.0,183632.0,165652.0,151852.0,224,184694.0,0,816,1040,182021,214914,186186,107675.0,1226,592,0,1818,0,0,1,1,4,1,139962,7,183429,2,134091.0,1951.0,142156.0,1,240,187489.0,187885.0,186433,0,0,0,0,184,0,0,6,2007,173401,175202,169500
106,60,214014,75.0,9375,181130,164754,180183,180950,176938,179956,225379,184495,181169,185763,210051,8,5,2003,2004,218876,179803,213732,214432,204691.0,768.0,231633,184034,225230,327041.0,183632.0,165652.0,170670.0,0,184694.0,0,1053,1053,182021,214914,186186,186825.0,1053,939,0,1992,0,0,2,1,3,1,212116,9,183429,1,202892.0,2003.0,202068.0,2,648,187489.0,187885.0,186433,140,45,0,0,0,0,0,8,2008,173401,175202,250000
107,30,126316,60.0,10800,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,175985,4,7,1885,1995,180568,179803,213732,214432,156221.0,0.0,144341,184034,132291,115692.0,183632.0,165652.0,170670.0,0,184694.0,0,641,641,182021,156858,186186,186825.0,1047,0,0,1047,0,0,1,0,2,1,139962,6,183429,0,134091.0,1954.0,142156.0,1,273,123573.0,114654.0,115039,0,0,0,0,0,0,450,8,2007,173401,175202,100000
108,20,126316,50.0,6000,181130,164754,180183,180950,176938,179956,128225,184495,181169,185763,175985,5,5,1948,1950,171483,179803,213732,214432,156221.0,0.0,144341,184034,149805,140759.0,183632.0,165652.0,161573.0,104,151101.0,169,516,789,182021,214914,186186,186825.0,789,0,0,789,0,0,1,0,2,1,139962,5,183429,0,134091.0,1948.0,142156.0,1,250,187489.0,187885.0,186433,0,0,0,0,0,0,0,4,2008,173401,272291,115000
